id,created_at,text
664902625276526592,2015-11-12 20:28:33,Here is the latest https://t.co/z3wB2jEPiF attack aimed at Zillow https://t.co/eYHsFNYc3K #hw
664895837730766848,2015-11-12 20:01:35,Taking ID verification to the MAXX https://t.co/PS0zXWlCCS #hw
664880864543698944,2015-11-12 19:02:05,New York Fed chief declares housing economy solid https://t.co/15EZAhNbwT #hw
664863011106983936,2015-11-12 17:51:09,HUD is about to ban smoking in housing https://t.co/CpCQDSh9sa #hw
664861649271042048,2015-11-12 17:45:44,Fannie Mae economist questions affordable housing data https://t.co/HvijWfsVv5 #hw
664851494236258304,2015-11-12 17:05:23,2016 HW Tech100 – HousingWire recognizes the industry’s most innovative technology companies. Nominations now open! https://t.co/eWAAdAKvB6
664847648105476096,2015-11-12 16:50:06,NMI takes out big loan to comply with stricter regulations https://t.co/riTpcG0MaZ #hw
664830581738373120,2015-11-12 15:42:17,This is why the Low-Income Housing Tax Credit should be priority #1 https://t.co/MclJ9r9LOC #hw
664823073057599488,2015-11-12 15:12:27,Freddie Mac: Mortgage rates move higher amid potential interest rate hike https://t.co/HC16wdeBAr #hw
664671389845073921,2015-11-12 05:09:42,RealtyTrac: Foreclosure starts post highest jump in more than four years https://t.co/JZoSuOsxDQ #hw
664584024963158016,2015-11-11 23:22:33,Texas notaries need to replace current seals https://t.co/aKXUpoklkp #hw
664581449333379072,2015-11-11 23:12:19,MCS names two new leaders https://t.co/5JXEpPjkA4 #hw
664555467868213248,2015-11-11 21:29:05,90-year-old WWII vet returns to home after eviction https://t.co/ZVZby2pD2L #hw
664524387895250944,2015-11-11 19:25:34,"Zillow: Yes, owning a home beats renting but there are still challenges https://t.co/8SW3X2nChK #hw"
664524384825020417,2015-11-11 19:25:34,GOP debate: The problem with that Dodd Frank guy https://t.co/pDugtmZrEY #hw
664495694493958145,2015-11-11 17:31:33,Amy Schumer lists her Upper West Side home for $2 million https://t.co/u4FeCMQgQP #hw
664414051506614272,2015-11-11 12:07:08,Do Millennials want to live in dorms? Really? https://t.co/NAxnLXYZOk #hw
664414047748538369,2015-11-11 12:07:07,"MBA: Mortgage applications fall again, decrease 1.3% https://t.co/pm0EWOeJK0 #hw"
664204653152747520,2015-11-10 22:15:04,Gap between what homeowners and appraisers think is improving https://t.co/JVXNs7N45j #hw
664193104996528128,2015-11-10 21:29:10,LeBron James buys Hollywood home for $21 million https://t.co/WpkpA0FamN #hw
664193101754339328,2015-11-10 21:29:10,Appraisal volume continues to slip amid economic uncertainty https://t.co/0FPiw3q9Yx #hw
664149297168953344,2015-11-10 18:35:06,Fannie Mae completes third non-performing loan sale https://t.co/LEdFvIn1rV #hw
664147941154619392,2015-11-10 18:29:43,2014 JPMorgan bank hack part of biggest in history https://t.co/d09AUw6JAx #hw
664135007464656896,2015-11-10 17:38:19,Here are the top 10 investment markets for single-family rentals https://t.co/7sQHBjtrnJ #hw
664126629568999428,2015-11-10 17:05:02,2016 HW Tech100 – HousingWire recognizes the industry’s most innovative technology companies. Nominations now open! https://t.co/eWAAdAKvB6
664077693718102016,2015-11-10 13:50:34,Executive Conversation: Robert Klein on reducing community blight https://t.co/lLvWySP9Ea #hw
663860184473735168,2015-11-09 23:26:16,Freddie Mac to sell off $1.2 billion in non-performing loans https://t.co/gBxy6QeWEq #hw
663858627279630336,2015-11-09 23:20:05,This is the plan from Freddie Mac to help with HAMP interest rate resets https://t.co/IK5VEryfp2 #hw
663858624406556673,2015-11-09 23:20:04,Altisource Residential plans to grow single-family rental portfolio by 900% https://t.co/yUCMGrp3Dl #hw
663845851735822337,2015-11-09 22:29:19,Here’s the latest status of the top three housing markets https://t.co/Mk1O9smbvG #hw
663845848711729152,2015-11-09 22:29:18,MERS authority upheld in Wyoming District Court https://t.co/hulgTHRFVc #hw
663812698585481217,2015-11-09 20:17:35,"Mortgage Partnership Finance, Ginnie Mae announce expanded loan program https://t.co/tmXQVuBfvi #hw"
663812694818975744,2015-11-09 20:17:34,Fannie Mae: Consumer confidence in housing market fell in October https://t.co/S51Xm8MwO0 #hw
663798731670589440,2015-11-09 19:22:05,Cyber attacks increase for financial services industry https://t.co/Lb9b1blu5M #hw
663790719312596993,2015-11-09 18:50:14,HousingWire names Ben Lane to senior financial reporter role https://t.co/hMBOvVU4d2 #hw
663773315811545089,2015-11-09 17:41:05,MGIC: Primary new mortgage insurance falls to $3.5B https://t.co/pYk3g05WrN #hw
663583307163000832,2015-11-09 05:06:03,Monday Morning Cup of Coffee: What’s the best low-down-payment mortgage? https://t.co/fBWH0S63bk #hw
662773480459382784,2015-11-06 23:28:06,Bank of America nearing halfway mark in $7 billion consumer relief effort https://t.co/lPuPqvjnFM #hw
662769194908299264,2015-11-06 23:11:04,"Northwest real estate market bucks trend, heats up for sellers https://t.co/dMOPzaZrpn #hw"
662764799604862976,2015-11-06 22:53:36,Sonny Abassi named general counsel for Lender Service Provider https://t.co/ikhjIf7EkH #hw
662764794961747968,2015-11-06 22:53:35,Massachusetts real estate attorney convicted for mortgage fraud conspiracy https://t.co/IRNoSaZpbJ #hw
662747308828725249,2015-11-06 21:44:06,"Fannie Mae, Freddie Mac drop mortgage modification interest rate to lowest level ever https://t.co/pY6dzF4BZI #hw"
662725666509459456,2015-11-06 20:18:06,OCC to lenders: TRID compliance exams coming https://t.co/QLNxxmygQm #hw
662704645203079168,2015-11-06 18:54:34,Fidelity National Financial names Mike Nolan president https://t.co/Ta2ESuvPxu #hw
662696085765251072,2015-11-06 18:20:33,Freddie Mac issues credit-scam warning to potential homeowners https://t.co/6PYar7KNXp #hw
662693317809860608,2015-11-06 18:09:33,"New Chronos Solutions, RealtyBid product lowers risk for servicers https://t.co/llVLeD7gGM #hw"
662677154006761472,2015-11-06 17:05:20,2016 HW Tech100 – HousingWire recognizes the industry’s most innovative technology companies. Nominations now open! https://t.co/eWAAdAKvB6
662663496102875136,2015-11-06 16:11:03,October jobs surge past expectations https://t.co/DKdEDCCctC #hw
662412970324983808,2015-11-05 23:35:33,Ex-Goldman banker barred from banking for leaking confidential Fed info https://t.co/bZoz6oE0pD #hw
662401141922140160,2015-11-05 22:48:33,Here are the top 10 affordable cities for Millennials to buy a home now https://t.co/n7DjOV1y4L #hw
662394024783962112,2015-11-05 22:20:16,"Compass Point: Fannie Mae, Freddie Mac will need another bailout https://t.co/FPoPH0v7yd #hw"
662382788268527616,2015-11-05 21:35:37,"Community lenders push White House to recapitalize Fannie, Freddie https://t.co/0tIlnHcrHm #hw"
662371111791783937,2015-11-05 20:49:13,MBA: Mortgage credit continues to loosen https://t.co/pQpjJq6UYc #hw
662347288824573952,2015-11-05 19:14:34,Fannie Mae CEO pushes for more credit-risk sharing in bond market https://t.co/TLrshJQ5qc #hw
662345774592716800,2015-11-05 19:08:33,[Infographic] Here’s what the typical homebuyer and seller look like https://t.co/PUVlYsZ6jh #hw
662336719677579264,2015-11-05 18:32:34,"Fannie, Freddie fees likely won’t fund new roads https://t.co/kz0eLcCMIO #hw"
662333698923036672,2015-11-05 18:20:34,RealtyTrac: 3Q most profitable time to sell home in eight years https://t.co/PBQlAF0Igu #hw
662316988421640192,2015-11-05 17:14:09,Wells Fargo fined $81.6 million for violating federal bankruptcy rules https://t.co/uo64Z6xHmQ #hw
662286267476930560,2015-11-05 15:12:05,Freddie Mac: Mortgage rates start to move higher https://t.co/kNOkcsQPP3 #hw
662254686276202496,2015-11-05 13:06:35,Fannie Mae 3Q net income more than cut in half to $2B https://t.co/pUzDeCQf1G #hw
662053865550823424,2015-11-04 23:48:36,Dick Bove: Freddie Mac is insolvent https://t.co/iOSzj265po #hw
662046825445134336,2015-11-04 23:20:38,A day in the life of HUD Secretary Julián Castro https://t.co/DPBpLgcTY6 #hw
662046821225631749,2015-11-04 23:20:37,PHH posts another big loss in third quarter https://t.co/S0eFNb8sW1 #hw
662039276025024512,2015-11-04 22:50:38,Impac Mortgage's originations skyrocket 150% https://t.co/6MQHQtpsdG #hw
662028566373109761,2015-11-04 22:08:04,Drop in MSR value drives Stonegate from profit to loss https://t.co/JzqysJJSmU #hw
661999898523365376,2015-11-04 20:14:09,Cameron Diaz lists ornate NYC apartment for $4.25M https://t.co/LPDYeC6pqQ #hw
661993958101221376,2015-11-04 19:50:33,Bank of America reportedly close to naming new global general counsel https://t.co/WojMNFTETn #hw
661989560822272000,2015-11-04 19:33:05,Executive Conversation: Patrick Nackley on the perils of hazard claims https://t.co/4fhjSDuXeN #hw
661984140149977088,2015-11-04 19:11:32,Fed’s Yellen to Congress: December ‘live possibility’ for interest rate hike https://t.co/xMPSweGJDM #hw
661956911831453697,2015-11-04 17:23:21,CoreLogic: Distressed home sales at lowest level in 8 years https://t.co/wS96iW5irP #hw
661876186532831233,2015-11-04 12:02:34,Mortgage apps finish October slightly lower after TRID volatility https://t.co/lDxSMzm7ac #hw
661688085143425024,2015-11-03 23:35:07,American Southwest Mortgage Co. partners with Mercury Network https://t.co/3oy8Qu28mG #hw
661686627140435968,2015-11-03 23:29:20,Freddie Mac’s fourth actual loss risk-sharing deal prices wide https://t.co/kOS4kR0SlY #hw
661681807809646592,2015-11-03 23:10:11,Are servicers finally off the CFPB’s hit list? https://t.co/jiFCVAex41 #hw
661670015003848705,2015-11-03 22:23:19,"Zillow Group ‘significantly exceeds’ own expectations, sees revenue grow 13% https://t.co/dWO6HPYhWS #hw"
661670012243980288,2015-11-03 22:23:18,CFPB secures $107 million in relief for consumers https://t.co/Y48Or7EJGi #hw
661656119044009984,2015-11-03 21:28:06,"Donald Trump accuses Obama, Yellen of conspiring to keep interest rates low https://t.co/VKl92d2tLU #hw"
661634091868024833,2015-11-03 20:00:34,Freddie Mac CEO: Lenders should offer more low down payment mortgages https://t.co/EtDBe50yNQ #hw
661618680124436480,2015-11-03 18:59:20,Wharf Street acquires majority stake in Kroll Bond Rating Agency https://t.co/PVf6ZgvwiN #hw
661618676861288448,2015-11-03 18:59:19,CoreLogic: Home prices up 6.4% in September https://t.co/IP6PHAkgZs #hw
661538212129566722,2015-11-03 13:39:35,Freddie Mac reports first loss in four years https://t.co/5XuvG6P4ef #hw
661529029795688448,2015-11-03 13:03:05,Nationstar 3Q earnings drop to $32 million https://t.co/pV1wBYDc45 #hw
661529025941127168,2015-11-03 13:03:05,Is the mortgage industry ready for TRID and more next year? https://t.co/hOJuXYYwRM #hw
661423329803239424,2015-11-03 06:03:05,Listing your home in winter could mean more money https://t.co/n5H2IKrC2b #hw
661326521303347200,2015-11-02 23:38:24,Clayton Homes buys Georgia homebuilder for $50 million https://t.co/vUMQElIiQS #hw
661326518560292864,2015-11-02 23:38:23,Senators demand answers on New Jersey zombie foreclosure crisis https://t.co/O2WLPG0wgr #hw
661317632700715008,2015-11-02 23:03:04,Citi puts power of digital mortgages to the test https://t.co/o4cnIiPtpG #hw
661303209848274944,2015-11-02 22:05:46,New American Funding names Ellen Skaggs reverse national production manager https://t.co/jb4wtwUgmQ #hw
661276782776049664,2015-11-02 20:20:45,Fed survey shows some banks are making it easier to get a mortgage https://t.co/ljkjxbl8ZU #hw
661260032114167808,2015-11-02 19:14:11,Here are the 20 hottest housing markets right now https://t.co/aRKofreKbd #hw
661238993174925312,2015-11-02 17:50:35,Lower-tier markets a new goldmine for investors https://t.co/dvdjlrAw76 #hw
661237388081950720,2015-11-02 17:44:13,House vote on GSE CEO pay limits delayed two weeks https://t.co/Bppi8ELe9h #hw
661227302995550208,2015-11-02 17:04:08,2016 HW Tech100 – HousingWire recognizes the industry’s most innovative technology companies. Nominations now open! https://t.co/eWAAdAKvB6
661047611319717888,2015-11-02 05:10:06,[Chart] Mortgage standards are not loosening for the refi market https://t.co/jXpGMl5iRk #hw
661047607427334144,2015-11-02 05:10:05,Monday Morning Cup of Coffee: BofA mortgage settlements begin to add up https://t.co/szulFTAJD0 #hw
660223676428587008,2015-10-30 22:36:05,LenderLive names Pete Pannes chief revenue officer https://t.co/9FKn6NZ7T8 #hw
660219017710342144,2015-10-30 22:17:34,FormFree announces integration with Easy Mortgage Apps https://t.co/Pb2Gdbi8Ds #hw
660211848810135553,2015-10-30 21:49:05,Fed proposes new bailout rules for biggest banks https://t.co/hUl7YAAIP8 #hw
660187327088627712,2015-10-30 20:11:39,"If a mortgage lender requires a homebuyer’s divorce agreement, is that gender bias? https://t.co/G3qRwwd8WE #hw"
660184421035716609,2015-10-30 20:00:06,Inside the battle for the soul of New York's top financial regulator https://t.co/5wQhRxRGmJ #hw
660174473438433280,2015-10-30 19:20:34,16 eerie photos of haunted houses https://t.co/LWg4auJ7Zw #hw
660141912792260608,2015-10-30 17:11:11,Revised 2015 origination totals equal good news for mortgage lenders https://t.co/ymHqkQQg7E #hw
660138990465499136,2015-10-30 16:59:34,Did the sound and fury of TRID actually amount to nothing? https://t.co/4h7ZwNBQK9 #hw
659861541307547648,2015-10-29 22:37:05,"Stegman doubles down: White House will not recapitalize Fannie, Freddie https://t.co/Qg8SuIGDIm #hw"
659858926477795329,2015-10-29 22:26:42,29 of the hottest housing markets share this one problem https://t.co/UqGDmhEKme #hw
659848318533529600,2015-10-29 21:44:33,Here's the truth behind 6 Millennial stereotypes in lending https://t.co/q9zpzJamTm #hw
659842281730473985,2015-10-29 21:20:33,"[Survey] Most banks highly concerned about TRID, HMDA compliance https://t.co/HW4Cz7q6m9 #hw"
659825686970916864,2015-10-29 20:14:37,Goldman Sachs fined $50 million for Federal Reserve leak https://t.co/jM62BS7R1k #hw
659794098656690176,2015-10-29 18:09:06,Third quarter GDP rises 1.5% https://t.co/hIWmh6oOSL #hw
659787050657275904,2015-10-29 17:41:05,"Major civil rights groups join push to recapitalize Fannie Mae, Freddie Mac https://t.co/VBxPs4AHfR #hw"
659787047633227776,2015-10-29 17:41:05,Here's how to reach the Millennial first-time homebuyer https://t.co/tFQ8yjDe7M #hw
659765797888233473,2015-10-29 16:16:38,Worries about the housing market are overblown https://t.co/KTu0FeWloP #hw
659740628780101632,2015-10-29 14:36:37,"Freddie Mac: Mortgage rates barely waver, move lower https://t.co/IKUQFNmKhX #hw"
659733569489604608,2015-10-29 14:08:34,Pending home sales continue to cool off in September https://t.co/eKjGbnkI8f #hw
659581725937303552,2015-10-29 04:05:12,RealtyTrac: Is home flipping making a comeback? https://t.co/CLKxJVinfl #hw
659568129547198465,2015-10-29 03:11:10,Hillary Clinton says she’d let big banks fail https://t.co/1wBRnF5Bcm #hw
659479280485724160,2015-10-28 21:18:07,"Ocwen posts big loss, erasing profits for 2015 https://t.co/nXfJLSw75b #hw"
659475008993914880,2015-10-28 21:01:09,"Ellie Mae posts another strong quarter, beats expectations https://t.co/ofjLjwJpXX #hw"
659473480753156097,2015-10-28 20:55:04,"Community lenders call on FHA to cut mortgage insurance premiums, again https://t.co/ZNbyf3NtAe #hw"
659435351316889600,2015-10-28 18:23:34,Fed again delays interest rate hike https://t.co/oNE63zcmrb #hw
659421664652845056,2015-10-28 17:29:10,"St. Joe Company, former execs settle with SEC over alleged real estate overvaluing https://t.co/a6nmAyrSRC #hw"
659420652055588864,2015-10-28 17:25:09,Please use #HWmillennialtalk for questions and comments during today's webinar @sindeo @GuaranteedRate @DocMagic https://t.co/rDmqi3mcMh
659417196435607552,2015-10-28 17:11:25,New housing regulations push Genworth to sell Europe mortgage unit https://t.co/VFBrDmbTNc #hw
659409686496571392,2015-10-28 16:41:35,[Chart] This is the most important data mortgage lenders need today https://t.co/jGgv8vB7t6 #hw
659395304563695616,2015-10-28 15:44:26,Here’s the CFPB’s updated rural counties list https://t.co/wIdgQh3Yr7 #hw
659374728633647104,2015-10-28 14:22:40,Today's the day. Join us at 1pm Central to learn how Millennials will reshape mortgages: https://t.co/yzuS0TTrCQ
659325890518650881,2015-10-28 11:08:36,MBA: Mortgage applications drop 3.5% https://t.co/C1Rmep9hsu #hw
659194434353934337,2015-10-28 02:26:15,Black Knight earnings move from loss to profit https://t.co/GdHahAKy1G #hw
659127477051064321,2015-10-27 22:00:11,PHH Home Loans promotes Kevin McGarrity to Northeastern regional executive https://t.co/JC4XGp7uWZ #hw
659122934515019776,2015-10-27 21:42:08,Fidelity National third-quarter revenue holds steady at $2 billion https://t.co/kSX4OgNTJA #hw
659112662903615488,2015-10-27 21:01:19,[Infographic] Is your renter secretly a vampire or witch? https://t.co/Kxuqghmof3 #hw
659106585801715712,2015-10-27 20:37:10,HouseCanary adds Tom Ciulla as president of enterprise sales https://t.co/P14HVTAeam #hw
659079906882555905,2015-10-27 18:51:09,[Infographic] Here’s what you need to know about renting your first apartment https://t.co/qPUSzRuual #hw
659074857930395648,2015-10-27 18:31:05,NYDFS superintendent to step down amid rumors of tension with Cuomo’s office https://t.co/gCv5hkSPAb #hw
659074853023059968,2015-10-27 18:31:04,What’s the exact cost of compliance on mortgage originations? https://t.co/tqtzeYowRJ #hw
659062897834721280,2015-10-27 17:43:34,Homeownership rate rises for first time in 2 years https://t.co/lI1RNdn2Iy #hw
658998347282251776,2015-10-27 13:27:04,Case-Shiller: Home prices up nearly 5% https://t.co/UwSggMaBvk #hw
658992368264151042,2015-10-27 13:03:18,Radian earns $70 million in third quarter https://t.co/CStWfoAQmA #hw
658823442607702017,2015-10-27 01:52:03,The same culprits are re-inflating the housing bubble https://t.co/xLkfZGxafz #hw
658776887422902273,2015-10-26 22:47:04,What's the best day to list a house for sale? https://t.co/EMKUP5sFIt #hw
658772635799568384,2015-10-26 22:30:10,CoesterVMS disclosure calculator now available on Ellie Mae’s Encompass https://t.co/TK1HQ0Mo19 #hw
658740272084316160,2015-10-26 20:21:34,Calling it: There won’t be a rate hike this week https://t.co/f93VF7Bodw #hw
658737374482968576,2015-10-26 20:10:03,Here’s how TRID is reshaping title companies https://t.co/eePbNzjccV #hw
658729701184135168,2015-10-26 19:39:34,DBRS settles with SEC over misrepresenting mortgage bond rating capabilities https://t.co/imeRxdN34X #hw
658719759266017281,2015-10-26 19:00:03,Freddie Mac offloads $500 million in credit risk to insurers https://t.co/YgTNSA1WO2 #hw
658706561540317185,2015-10-26 18:07:37,Join HUD Secretary Castro and economist Smoke online tonight for housing chat https://t.co/INVG0AleAx #hw
658706556653989888,2015-10-26 18:07:35,"House will vote this week on measure to limit CEO pay at Fannie, Freddie https://t.co/a3mB9NMfZn #hw"
658706551088148481,2015-10-26 18:07:34,"[Webinar] Dear mortgage lenders, prepare yourself for Millennial homebuyers https://t.co/oYwB1Y99gI #hw"
658649049944358912,2015-10-26 14:19:05,New home sales collapse 11.5% in September https://t.co/XM0ednCemv #hw
658649045603188738,2015-10-26 14:19:04,Monday Morning Cup of Coffee: Is the Great Slowdown coming? https://t.co/twO2L1PaBB #hw
658494278193180672,2015-10-26 04:04:04,"Home prices rise 0.3% in August, up 5.6% since January https://t.co/r9Z9DeTzJv #hw"
657759196990062592,2015-10-24 03:23:07,"Join us 10/28, and learn how Millennials will shape the future of U.S. mortgages: https://t.co/rDmqi3DOaR https://t.co/ehDPfX2U4M"
657682233080180736,2015-10-23 22:17:18,https://t.co/z3wB2jEPiF Chief Economist Jonathan Smoke announces run for President https://t.co/bSVVmcLIEa #hw
657680922288885760,2015-10-23 22:12:05,Here’s how much paid CoreLogic paid BofA for LandSafe https://t.co/5HwdYmynuP #hw
657629856356659200,2015-10-23 18:49:10,"Castle &amp; Cooke expands, adds Michael Frazier as regional manager https://t.co/tTLcrpWV6Q #hw"
657628444168089600,2015-10-23 18:43:33,Are we seeing the end of California's housing juggernaut? https://t.co/pK5dsRadND #hw
657625642272342017,2015-10-23 18:32:25,Here’s proof why Millennials should buy not rent https://t.co/cujcsDFF8o #hw
657590328824696833,2015-10-23 16:12:06,TRID mortgage application surge amounted to empty calories https://t.co/psBBO4JGPe #hw
657588686612135936,2015-10-23 16:05:34,Stability improves for RMBS servicers but challenges remain https://t.co/co8DH1GyNI #hw
657557605825417217,2015-10-23 14:02:04,CoreLogic: Cash sales share drops to 9-year low https://t.co/SKOTre1grX #hw
657467639715921920,2015-10-23 08:04:35,Black Knight: Delinquency rate rises for 2nd month to 4.9% https://t.co/ZOl3MjPi4T #hw
657299317573578753,2015-10-22 20:55:43,HOPE NOW reports 118K mortgage solutions in August https://t.co/dbQD1Q30Hk #hw
657299313035313152,2015-10-22 20:55:42,ComplianceEase now offering warranty for compliance defects https://t.co/CtpvVXUz8L #hw
657286379697664000,2015-10-22 20:04:19,Radian mortgage insurance now fully integrated with Black Knight https://t.co/DPRHJLVJXe #hw
657277393053159424,2015-10-22 19:28:36,"U.S. settles with deceased man’s estate, recovers fraudulently obtained TARP funds https://t.co/gjK2ESNpts #hw"
657276010275057665,2015-10-22 19:23:07,Freddie Mac announces fourth actual loss risk-sharing deal https://t.co/4yOcCKyAqO #hw
657271484788813824,2015-10-22 19:05:08,First TRID-based loans underway https://t.co/shhfk8DYqd #hw
657237371839102976,2015-10-22 16:49:34,[Infographic] More than one in three appraisals contain inconsistent property ratings https://t.co/LeLtO7fF9N #hw
657237367393095681,2015-10-22 16:49:33,"Trending Thursday: Perpetual housing crisis, forevermore? https://t.co/n0noIPitsq #hw"
657235862254583808,2015-10-22 16:43:35,Could a valuable housing policy help elect the next President? https://t.co/u4CCzO3uVl #hw
657228198116270080,2015-10-22 16:13:07,Government applications drive big increase in mortgage apps https://t.co/yycxHnSvHc #hw
657223785263685632,2015-10-22 15:55:35,Executive Conversation: Garrett Clayton on Millennial homeownership https://t.co/BXFAjcB34n #hw
657219551273222144,2015-10-22 15:38:46,Old Republic International beats 3Q expectations https://t.co/7wNdVcgjg8 #hw
657216232018477057,2015-10-22 15:25:34,Home sales beat expectations in September https://t.co/KpvNkdKiCs #hw
657198236944306176,2015-10-22 14:14:04,Freddie Mac: Mortgage rates continue to drop https://t.co/M1GctYDIWs #hw
657188320124866560,2015-10-22 13:34:40,FHFA: House price appreciation slowing down https://t.co/lZlyW0IcJL #hw
657188316345831424,2015-10-22 13:34:39,RealtyTrac: Number of seriously underwater foreclosures falls to new low https://t.co/8DxwKF87w9 #hw
657046271396450307,2015-10-22 04:10:13,Ocwen failed four metrics in the second half of 2014 https://t.co/XcJ8uH6HEO #hw
657034391764508672,2015-10-22 03:23:00,Housing starts jump to 3-month high but permit decline could signal looming slowdown https://t.co/ayR9FwqtjF #hw
656941296884383744,2015-10-21 21:13:05,CoreLogic sees revenue climb 5% in third quarter https://t.co/TVTRjbOIFE #hw
656939819130425345,2015-10-21 21:07:12,Is the mortgage industry entering a new era of partnership? https://t.co/N1nM61JodR #hw
656933883242373120,2015-10-21 20:43:37,NAR lends support to bill that would overhaul FHA condo restrictions https://t.co/auHQV8pLwj #hw
656929988260683776,2015-10-21 20:28:09,MBA graduates 34 from residential Future Leaders Program https://t.co/vGEJiclVbf #hw
656928490420199424,2015-10-21 20:22:11,Fannie Mae: Actual loss risk-sharing deals will be the standard moving forward https://t.co/SkDvTpdZb7 #hw
656921285696471045,2015-10-21 19:53:34,Ellie Mae hires Piper Neal Beveridge as VP of government and strategic relations https://t.co/pzwcwNWE5p #hw
656909983271882752,2015-10-21 19:08:39,Are vendors the CFPB’s next target? https://t.co/TR12cCsNxK #hw
656908809768693763,2015-10-21 19:03:59,"Join us 10/28, and learn how Millennials will shape the future of U.S. mortgages: https://t.co/bFucTswPlD https://t.co/wlYqIVmMyq"
656898455445463040,2015-10-21 18:22:51,Executive Conversation: Michele McGovern on the benefits of real-time analysis https://t.co/gR5ctfPBZL #hw
656894028659621888,2015-10-21 18:05:15,OCC: Credit risk now at the forefront of concern https://t.co/biXWKLw3Kn #hw
656891355902312448,2015-10-21 17:54:38,HUD proposes new rule to further protect victims of harassment https://t.co/FfarFwRkzu #hw
656881026539515904,2015-10-21 17:13:35,Is the credit box finally showing signs of opening up? https://t.co/PBoYonEAvF #hw
656878015327002625,2015-10-21 17:01:37,First American introduces new tools to fight fraud https://t.co/pR1hpwPnWb #hw
656787784749809664,2015-10-21 11:03:05,Government applications drive big increase in mortgage apps https://t.co/s0lwqGOnVU #hw
656679319196975105,2015-10-21 03:52:04,"[Video] MBA's Stevens: Without help, big banks will pull away from FHA loans https://t.co/UnS1snfiOH #hw"
656593645752049664,2015-10-20 22:11:38,Freddie Mac announces partnership with The Mortgage Collaborative https://t.co/GUU2s4o6QU #hw
656592007083638784,2015-10-20 22:05:08,ClosingCorp launches real-time closing cost estimates https://t.co/Mvu1GNTJrw #hw
656592003543642112,2015-10-20 22:05:07,S&amp;P/Experian: Mortgage default rates fall in September https://t.co/ELonfE2Epm #hw
656582949458939906,2015-10-20 21:29:08,CFPB: We’re working to make new HMDA implementation easier https://t.co/dgIs12ZskG #hw
656561568327577600,2015-10-20 20:04:10,"Visit HousingWire's booth #323 Sun, Mon &amp; Tues at #MBAAnnual15. Register to win a FitBit Surge! https://t.co/z4UTD667Nz"
656550607000461312,2015-10-20 19:20:37,"Cordray, Watt: Mortgage industry matures to meet new regulatory framework https://t.co/w7HYY3sQBc #hw"
656545939830673408,2015-10-20 19:02:04,It’s a wrap: MBA annual ends on high note https://t.co/CCpwAc1Atj #hw
656537518163128320,2015-10-20 18:28:36,MBA Annual Q&amp;A: 3 hot topics at MBA and 1 that should be https://t.co/UyIzFBkrHV #hw
656525007082909696,2015-10-20 17:38:53,1st FitBit winner! One more to give away! Free Mag subscription too! HousingWire  booth 323. #MBAAnnual15. https://t.co/WLkW5Xn0dU
656523294892408832,2015-10-20 17:32:05,B2R Holdings is now https://t.co/4rg6QTagFN https://t.co/1XApr8kZLS #hw
656515871465041920,2015-10-20 17:02:35,Reynolds and Reynolds acquires IDS https://t.co/X6Rz5NX6aw #hw
656506936645447680,2015-10-20 16:27:05,Housing starts jump to 3-month high but permit decline could signal looming slowdown https://t.co/Du6iYMGnSe #hw
656505302733340672,2015-10-20 16:20:36,Executive Conversation: Sal Miosi on developing targeted solutions for customers https://t.co/hPN83nKn2W #hw
656501381625442308,2015-10-20 16:05:01,"Visit HousingWire's booth #323 Sun, Mon &amp; Tues at #MBAAnnual15. Register to win a FitBit Surge! https://t.co/cc9XlPC0Ez"
656457346781044736,2015-10-20 13:10:02,The Millennials are coming! The Millennials are coming! Join us on 10/28. https://t.co/nq7LXhGtWN
656271382762795009,2015-10-20 00:51:05,MBA predicts mortgage lending will shrink next year https://t.co/k6uYtBy8aN #hw
656235037159895040,2015-10-19 22:26:39,Black Knight’s latest innovation: LoanSphere supports entire loan lifecycle https://t.co/6BWuWKEKCU #hw
656234795819732992,2015-10-19 22:25:42,Free HousingWire Magazine subscription &amp; chance to win a FitBit Surge! Booth #323. @MBAAnnual15 https://t.co/sR7OTsuiJ2
656232889059663872,2015-10-19 22:18:07,Stegman: White House will not consider recap and release of GSEs https://t.co/BRuUba498N #hw
656229109715050496,2015-10-19 22:03:06,"Visit HousingWire's booth #323 Sun, Mon &amp; Tues at #MBAAnnual15. Register to win a FitBit Surge! https://t.co/eUt1F5E1LI"
656222307057201152,2015-10-19 21:36:04,"Barclays, Wachovia to pay $378 million to NCUA to settle RMBS losses https://t.co/XQpPGin2hg #hw"
656208339504775169,2015-10-19 20:40:34,FHA abandons plan to institute deadline for insurance claims https://t.co/WTd7EvduVB #hw
656202434033750016,2015-10-19 20:17:06,FHA becomes latest to extend TRID enforcement grace period https://t.co/U1URSuBkCp #hw
656198269387739137,2015-10-19 20:00:33,The Millennial Mortgage: an HW Expert Webinar. Join us on 10/28: https://t.co/yzuS0TTrCQ https://t.co/MnqfaICboc
656197687419637760,2015-10-19 19:58:14,GSE leadership no longer expecting reform https://t.co/txOUegcM8D #hw
656184132461047808,2015-10-19 19:04:23,"Visit HousingWire's booth #323 Sun, Mon &amp; Tues at #MBAAnnual15. Register to win a FitBit Surge! https://t.co/lAXRZnWYXE"
656170586922586113,2015-10-19 18:10:33,"MBA Annual: Lenders want to lend, but is it safe? https://t.co/RGTNHxzXPy #hw"
